count_first300,count_rest300,feature,jsd_feature,level,share_diff,share_first300,share_rest300,smd,tv_feature
0,1,semantic_program_family,0.9801582796834518,pf_3eac7428fc0f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_3ef28abfcff2,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_3ff0d884c64a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4074c5a1b044,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_40b2e87219d5,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_40ba37d931fc,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_40eb9ff6b21c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_413ff1c07b4e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_417fe00e2efe,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_418463a576e9,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_42e9a339a9de,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_43e6f51fdd70,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_44698d2d849b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_44fa421f83cd,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_453de7a1fc87,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_466ac01d03d1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4687603abf8c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_46908b3d0c48,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_481a060b3ede,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4858a83424db,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_49e56790547e,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4a30d3fc6dc3,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4a3b157a7a6d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4a3b82d9b4a7,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4b087095a23e,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4b2960f4c21a,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4bc15e118b86,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4c388608ac5b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4d21ab9bce24,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4d6946fe075b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4d6c5c96db67,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4e61f7fef5cb,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4f1f7f40bd3b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,2,semantic_program_family,0.9801582796834518,pf_4f6a2062a24b,0.012411560139105408,0.016129032258064516,0.0037174721189591076,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_4fe247854ef2,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_4fecf69d4aac,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_51865c726f26,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_520de215d069,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5240c3db5eff,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5294bda6e0cd,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5383a43db29f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5543b9231e7a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5572301189eb,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_55d9666300b2,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_560d94a8e765,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_575f8fe83aeb,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_57849c65bceb,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5793ad0a2706,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_57af375a057f,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_57b220e4cf66,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5873523b835d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_590b89106995,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5911c5d2c037,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_593f76d8b08a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_598d59eb920b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_59fbee98e9b8,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5a08d5cbf8a1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_5a141f26cfab,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5a3e687c5b4a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5a7347dd3041,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5a951800626c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5c1e115f0384,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5c99f6343aa6,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5c9ede4dece1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,3,semantic_program_family,0.9801582796834518,pf_5cf8fa30504f,-0.0055762081784386614,0.0,0.0055762081784386614,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5d003eefb750,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5d1f08951da4,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5ddd88095e07,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5df489b1d041,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5e01dd1d63bb,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5e60eed20ddc,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_5fdc440b5c9a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_600a7b6d3187,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6068843a3a58,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_609a6a6fcec6,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,1,semantic_program_family,0.9801582796834518,pf_60a8fe446ad1,0.014270296198584963,0.016129032258064516,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_612634a4a259,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_621e58670a8b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_628926e6f8f7,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_637d039be886,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_63905ed7fe33,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_645dfcb088f9,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_649b7a003e2e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_64e7d5a41343,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_64eb49243d22,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_64fba3dce818,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6511f338006b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_666309bd3509,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_66e272356ade,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_670824098061,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_675032847e4e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_67638a4a8c72,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6787a704e13f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6843f5a6629f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_6877fcf8f670,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_689e2e73a2bf,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_68e6b5b1a492,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6909d8b57a13,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_691b3ae3b1b7,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6b1c1766f9ee,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6b26525160f3,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6bc79c938f9d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6bff1bd12479,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6d11ae3b527c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6d3eab69ca85,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6d5005238387,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6e07b427c568,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6e31e440ea2e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6e83fd7b9f6f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6e8bfd2c633c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6f7a855c2f89,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_6fd7c5760ff1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_70a51764b444,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_71558ad6b63d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_72587af0a412,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7259ee6d013f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_73a687ae5b25,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_73d65a7dfa03,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_73e0867ab39c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_744594dd61ef,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_74b6dc7a0fe3,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_76118d6e8537,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_76b045b3513a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7709db511b41,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_77e006581229,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_78b9c57cc5c8,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_7a53b5c3ddf4,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7b7a316831f1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7e4277c1ef47,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7e77ec82f9fa,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_7efa03c14e51,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7f53a9001507,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7f815a810197,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7f9825f04b75,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7fb8564eb0c5,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_7fd5cfd80596,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_806624f664f0,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_80802af1c61c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_80d3be241d6b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_810bd5c5d333,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_816dcd791def,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_81a699ef42f0,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_81c6297012ad,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_82892bcffe2a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_82d2ca4911f5,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_82ed8132f17f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_832e797d0e26,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_837ca42db573,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_84c68aee54b2,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_84d17332543a,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_84ececc4e322,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_851a46744f12,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8539e2676c8b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_860702190f33,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_864021b67ebd,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_869d94cf78ba,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_86a084622ea3,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_86dcb346aae7,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_87c9bf59d190,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8862ceb0772b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_88b4bf932a74,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_88ff753c0348,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_891f882a87f3,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8983f8681db0,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_89d87450bd91,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8a288dd02d5f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8a5deed6c97e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8a71eb46dc02,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8adf3be2aa72,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8af2a94a3ad7,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8b57e587de1f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
1,0,semantic_program_family,0.9801582796834518,pf_8baf8e6a54d3,0.016129032258064516,0.016129032258064516,0.0,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8bb32f0409ad,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8c9c9e4b85f4,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8d10664dd84f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8d3ea28c7c48,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8def7060337e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8e2a6da16d2c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8e317811312d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8e847fabc02c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8eeeafcfbc7e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8f04a76aeb59,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8f7d5e9b8348,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8fc5011053dc,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_8feab6b8965d,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_909d7a8d9462,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_921434bcbe0f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9285b495281e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_934b04b3add1,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_93aafb5bdbc8,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9407ad6c7c8b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_94634aeadc0b,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_94f3a3010c98,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_951942d5e891,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9560641ad34f,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_957a930494fb,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_95ea08bc615c,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_965999fa209e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_965f5e14f039,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_969038cb9497,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9708bac38791,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_971bc5d92e4e,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_98ac9bcc4516,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_991403b7a818,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9a08711eb392,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9b285b6421a2,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9b5259781bac,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9b74a2874137,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
0,1,semantic_program_family,0.9801582796834518,pf_9bebbb29be80,-0.0018587360594795538,0.0,0.0018587360594795538,,0.990706319702593
