c0_win,d1_win,delta_win,joint_cell,knn_distance,nearest_train_distance,ood_decile,ood_score,outcome,sample_id,train_cell_count
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.1669,0.1207,2,0.1391,win_to_win,f905138a-f657-4ab0-a9f9-b17fd5854b4f,0
1,1,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.2347,0.2318,7,0.2329,win_to_win,f9ebc5c7-fafb-4b4b-ae3f-8f4f10f5ca31,0
1,1,0,6+|fan_in|topo_a4503152b38a|float|diagnostic,0.3388,0.337,9,0.3378,win_to_win,fa47c82a-60bf-4ff0-bcf7-d7b41fe795c4,0
1,1,0,2|linear|topo_fdeb50f24873|list|diagnostic,0.292,0.256,9,0.2704,win_to_win,fa57c28a-e9d8-44fb-a358-a9404a557d5b,0
0,0,0,5|fan_in|topo_774030263969|float|diagnostic,0.2531,0.2247,7,0.236,loss_to_loss,fa9c7f16-9ea7-4eb4-b3d4-efdb6492cf3d,0
1,1,0,6+|linear|topo_02b29308ce2b|float|diagnostic,0.124,0.1186,1,0.1208,win_to_win,fb341674-da07-4323-b70a-7bb759f1e746,0
1,1,0,3|fan_in|topo_911586a55488|float|diagnostic,0.2228,0.2222,3,0.2224,win_to_win,fc47e3cd-d410-4517-9b20-9817fa2e8217,0
0,0,0,5|fan_in|topo_6011a58939eb|float|diagnostic,0.2279,0.2247,4,0.226,loss_to_loss,fc6100d1-accb-423a-a8c0-4f4a14ea3cd5,0
0,0,0,6+|fan_in|topo_0132aac98622|float|diagnostic,0.2956,0.2291,8,0.2557,loss_to_loss,fc783b3f-ceb7-4705-bfb8-04a9634bd5ba,0
0,0,0,3|linear|topo_1c8dbe1830b2|float|diagnostic,0.168,0.1216,3,0.1402,loss_to_loss,fc8a9de4-dbbd-4a43-b86f-e331c5ab6199,0
0,0,0,6+|fan_in|topo_3d776f83e4a8|float|diagnostic,0.319,0.2388,9,0.2709,loss_to_loss,fd49d75b-907d-4ea8-8f20-b94ae88ba68d,0
0,0,0,3|fan_in|topo_911586a55488|float|diagnostic,0.2228,0.2222,3,0.2224,loss_to_loss,fd93d5e2-b364-47d3-95c6-b253545f19a9,0
0,0,0,3|mixed|topo_5c49d2fff8bb|str|diagnostic,0.4729,0.4727,9,0.4728,loss_to_loss,fd974a69-367d-4ad0-ba69-509a91be9547,0
0,0,0,6+|fan_in|topo_1835893559d9|float|diagnostic,0.23,0.2222,4,0.2253,loss_to_loss,fde10026-a75e-44d5-ba81-adc9510c5c22,0
1,0,-1,5|fan_in|topo_7279e5f4b24a|float|diagnostic,0.2531,0.2247,7,0.236,win_to_loss,fe72229a-2b0d-4eb4-8ba9-1e5179ff5029,0
0,0,0,6+|fan_in|topo_ebc77146d886|float|diagnostic,0.209,0.1215,3,0.1565,loss_to_loss,fed1fe60-ded8-481f-bf6a-8918b655660a,0
0,0,0,6+|fan_in|topo_bc551a84449b|float|diagnostic,0.2941,0.2248,8,0.2525,loss_to_loss,ffc78483-512b-4cac-82e9-6081425c2cd4,0
